Name,Simulations,Turn,TimeTaken
GP_MCTS,500,16,127.4117467403412
GP_MCTS,500,17,117.73989582061769
GP_MCTS,500,18,114.98513460159302
GP_MCTS,500,19,109.78527927398682
GP_MCTS,500,20,103.66286993026732
GP_MCTS,500,21,96.51977229118349
GP_MCTS,500,22,91.93776440620422
GP_MCTS,500,23,87.39098477363586
GP_MCTS,500,24,83.73657107353209
GP_MCTS,500,25,82.82883048057556
GP_MCTS,500,26,72.64508485794067
GP_MCTS,500,27,74.3501796722412
GP_MCTS,500,28,62.618669271469116
GP_MCTS,500,29,57.53377103805542
GP_MCTS,500,30,47.91701602935791
GP_MCTS,500,31,41.906891822814934
GP_MCTS,500,32,34.41983485221863
GP_MCTS,500,33,29.14003324508667
GP_MCTS,500,34,21.932719469070435
GP_MCTS,500,35,14.97740650177002
GP_MCTS,500,1,29.987636804580692
GP_MCTS,500,2,29.40165591239929
GP_MCTS,500,3,29.6575767993927
GP_MCTS,500,4,29.818828582763672
GP_MCTS,500,5,27.583123207092285
GP_MCTS,500,6,27.39087820053101
GP_MCTS,500,7,26.953946352005005
GP_MCTS,500,8,25.69480681419373
GP_MCTS,500,9,24.08787822723389
GP_MCTS,500,10,23.79666781425476
GP_MCTS,500,11,23.688354969024658
GP_MCTS,500,12,22.15480399131775
GP_MCTS,500,13,21.710109949111942
GP_MCTS,500,14,21.60353422164917
GP_MCTS,500,15,148.1218123435974
GP_MCTS,500,16,141.50003862380981
GP_MCTS,500,17,136.262136220932
GP_MCTS,500,18,128.45159006118772
GP_MCTS,500,19,125.49561166763306
GP_MCTS,500,20,116.06331586837769
GP_MCTS,500,21,109.7510106563568
GP_MCTS,500,22,97.31726741790771
GP_MCTS,500,23,92.01897311210631
GP_MCTS,500,24,86.0615394115448
GP_MCTS,500,25,80.65400910377501
GP_MCTS,500,26,77.37666058540343
GP_MCTS,500,27,68.77576208114624
GP_MCTS,500,28,57.701722621917725
GP_MCTS,500,29,53.06347632408142
GP_MCTS,500,30,45.351426362991326
GP_MCTS,500,31,40.62641477584839
GP_MCTS,500,32,33.75999140739441
GP_MCTS,500,33,27.83732533454895
GP_MCTS,500,34,21.351852655410767
GP_MCTS,500,35,12.847177982330322
GP_MCTS,500,1,29.837238073349
GP_MCTS,500,2,29.82890653610229
GP_MCTS,500,3,29.27207922935486
GP_MCTS,500,4,28.41888189315796
GP_MCTS,500,5,27.72309422492981
GP_MCTS,500,6,27.20317101478577
GP_MCTS,500,7,26.630297422409054
GP_MCTS,500,8,25.42798399925232
GP_MCTS,500,9,24.38218140602112
GP_MCTS,500,10,23.613348960876465
GP_MCTS,500,11,21.842677354812626
GP_MCTS,500,12,21.470978021621704
GP_MCTS,500,13,20.879980564117428
GP_MCTS,500,14,19.23854351043701
GP_MCTS,500,15,130.6675877571106
GP_MCTS,500,16,129.47353076934814
GP_MCTS,500,17,130.81066823005676
GP_MCTS,500,18,117.01149916648865
GP_MCTS,500,19,110.61163806915285
GP_MCTS,500,20,107.06198930740356
GP_MCTS,500,21,94.06223320961
GP_MCTS,500,22,89.96007418632506
GP_MCTS,500,23,83.96813344955443
GP_MCTS,500,24,80.19735550880429
GP_MCTS,500,25,48.85892677307129
GP_MCTS,500,26,65.37500810623169
GP_MCTS,500,27,59.28400254249573
GP_MCTS,500,28,54.52635192871094
GP_MCTS,500,29,47.76152586936951
GP_MCTS,500,30,42.07258462905885
GP_MCTS,500,31,36.91365599632263
GP_MCTS,500,32,31.19621253013611
GP_MCTS,500,33,23.93094801902771
GP_MCTS,500,34,19.40031337738037
GP_MCTS,500,35,14.942830562591553
GP_MCTS,500,1,31.099547386169434
GP_MCTS,500,2,29.293497562408447
GP_MCTS,500,3,28.46686387062073
GP_MCTS,500,4,28.77669858932495
GP_MCTS,500,5,27.920674562454227
GP_MCTS,500,6,28.708248376846317
GP_MCTS,500,7,27.437585592269894
GP_MCTS,500,8,26.88326501846313
GP_MCTS,500,9,24.989293575286865
GP_MCTS,500,10,24.160894870758057
GP_MCTS,500,11,23.81588077545166
GP_MCTS,500,12,22.86950922012329
GP_MCTS,500,13,22.05330514907837
GP_MCTS,500,14,20.19702172279358
GP_MCTS,500,15,143.06281733512878
GP_MCTS,500,16,139.97575807571408
GP_MCTS,500,17,137.36047291755676
GP_MCTS,500,18,129.66283440589905
GP_MCTS,500,19,125.4363911151886
GP_MCTS,500,20,120.4471526145935
GP_MCTS,500,21,107.98314023017885
GP_MCTS,500,22,105.82873225212096
GP_MCTS,500,23,102.14883613586426
GP_MCTS,500,24,94.86571907997131
GP_MCTS,500,25,90.31037020683287
GP_MCTS,500,26,83.1290168762207
GP_MCTS,500,27,74.97847056388855
GP_MCTS,500,28,69.7236213684082
GP_MCTS,500,29,64.18150138854979
GP_MCTS,500,30,55.687065601348884
GP_MCTS,500,31,46.170281887054436
GP_MCTS,500,32,52.2617084980011
GP_MCTS,500,33,33.8012056350708
GP_MCTS,500,34,24.33275437355041
GP_MCTS,500,35,15.659502506256105
GP_MCTS,500,1,30.131467580795288
GP_MCTS,500,2,29.40770602226257
GP_MCTS,500,3,29.313757181167606
GP_MCTS,500,4,29.89169478416443
GP_MCTS,500,5,27.642812490463253
GP_MCTS,500,6,27.48912763595581
GP_MCTS,500,7,27.71327209472656
GP_MCTS,500,8,27.09964895248413
GP_MCTS,500,9,25.98652696609497
GP_MCTS,500,10,24.989471912384033
GP_MCTS,500,11,24.147300720214844
GP_MCTS,500,12,23.375200033187863
GP_MCTS,500,13,22.283209323883057
GP_MCTS,500,14,21.26199865341186
GP_MCTS,500,15,143.76821208000186
GP_MCTS,500,16,137.67611932754514
GP_MCTS,500,17,133.98693490028379
GP_MCTS,500,18,131.1942617893219
GP_MCTS,500,19,126.38182044029236
GP_MCTS,500,20,116.845116853714
GP_MCTS,500,21,105.73457098007202
GP_MCTS,500,22,96.39615797996521
GP_MCTS,500,23,85.84919476509093
GP_MCTS,500,24,80.69308519363403
GP_MCTS,500,25,74.28507351875304
GP_MCTS,500,26,71.33187913894653
GP_MCTS,500,27,68.41026091575623
GP_MCTS,500,28,57.39768648147583
GP_MCTS,500,29,50.09906148910522
GP_MCTS,500,30,43.376408815383904
GP_MCTS,500,31,37.48179125785828
GP_MCTS,500,32,35.403756618499756
GP_MCTS,500,33,28.059757232666016
GP_MCTS,500,34,21.94251585006714
GP_MCTS,500,35,13.056070804595947
GP_MCTS,500,1,29.198587894439697
GP_MCTS,500,2,28.87726974487305
GP_MCTS,500,3,28.996111154556274
GP_MCTS,500,4,27.772864818572998
GP_MCTS,500,5,27.7986433506012
GP_MCTS,500,6,26.52599263191223
GP_MCTS,500,7,27.01085948944092
GP_MCTS,500,8,25.87347984313965
GP_MCTS,500,9,24.827467203140262
GP_MCTS,500,10,23.51253032684326
GP_MCTS,500,11,22.74280667304993
GP_MCTS,500,12,24.146541833877567
GP_MCTS,500,13,21.48896169662476
GP_MCTS,500,14,19.677295684814453
GP_MCTS,500,15,135.217768907547
GP_MCTS,500,16,132.10020661354065
GP_MCTS,500,17,133.29116010665894
GP_MCTS,500,18,124.09764528274536
GP_MCTS,500,19,120.21701169013977
GP_MCTS,500,20,115.84026265144348
GP_MCTS,500,21,111.78642868995668
GP_MCTS,500,22,109.55591130256651
GP_MCTS,500,23,107.1031527519226
GP_MCTS,500,24,103.30046677589417
GP_MCTS,500,25,89.3085355758667
GP_MCTS,500,26,83.42532515525821
GP_MCTS,500,27,78.25166654586792
GP_MCTS,500,28,78.79936861991881
GP_MCTS,500,29,69.12713646888733
GP_MCTS,500,30,64.50049829483032
GP_MCTS,500,31,45.24019289016724
GP_MCTS,500,32,42.2602972984314
GP_MCTS,500,33,29.77316355705261
GP_MCTS,500,34,23.5691077709198
GP_MCTS,500,35,15.298773288726807
GP_MCTS,500,1,30.3351309299469
GP_MCTS,500,2,28.798917055130005
GP_MCTS,500,3,28.241529703140262
GP_MCTS,500,4,27.74098491668701
GP_MCTS,500,5,27.67198157310486
GP_MCTS,500,6,28.10944056510925
GP_MCTS,500,7,26.342468738555908
GP_MCTS,500,8,24.886317253112804
GP_MCTS,500,9,23.23045539855957
GP_MCTS,500,10,22.33997344970703
GP_MCTS,500,11,20.600622653961178
GP_MCTS,500,12,20.25849938392639
GP_MCTS,500,13,20.097405195236206
GP_MCTS,500,14,19.343639135360718
GP_MCTS,500,15,133.85135555267334
GP_MCTS,500,16,133.77464413642886
GP_MCTS,500,17,130.07876753807068
GP_MCTS,500,18,123.74847197532654
GP_MCTS,500,19,112.4498872756958
GP_MCTS,500,20,108.0645637512207
GP_MCTS,500,21,102.81616163253784
GP_MCTS,500,22,97.1564679145813
GP_MCTS,500,23,91.29731988906859
GP_MCTS,500,24,83.41794204711914
GP_MCTS,500,25,82.49465298652648
GP_MCTS,500,26,81.81836986541748
GP_MCTS,500,27,70.95551252365112
GP_MCTS,500,28,64.55705189704895
GP_MCTS,500,29,56.09944915771485
GP_MCTS,500,30,48.99389696121216
GP_MCTS,500,31,44.01749086380005
GP_MCTS,500,32,35.11690735816956
GP_MCTS,500,33,30.95855116844177
GP_MCTS,500,34,25.124123573303226
GP_MCTS,500,35,15.36476731300354
GP_MCTS,500,1,30.08122134208679
GP_MCTS,500,2,29.94379734992981
GP_MCTS,500,3,29.069919347763058
GP_MCTS,500,4,28.230332851409912
GP_MCTS,500,5,27.35105490684509
GP_MCTS,500,6,26.62902307510376
GP_MCTS,500,7,26.216955184936523
GP_MCTS,500,8,24.25483822822571
GP_MCTS,500,9,22.798579216003407
GP_MCTS,500,10,22.06580686569214
GP_MCTS,500,11,22.268959522247314
GP_MCTS,500,12,20.73614501953125
GP_MCTS,500,13,20.912652492523197
GP_MCTS,500,14,20.116617918014526
GP_MCTS,500,15,138.96651577949524
GP_MCTS,500,16,136.37939381599426
GP_MCTS,500,17,124.04857516288756
GP_MCTS,500,18,120.4086446762085
GP_MCTS,500,19,114.59721899032593
GP_MCTS,500,20,107.52624034881592
GP_MCTS,500,21,105.00873374938965
GP_MCTS,500,22,95.36356592178343
GP_MCTS,500,23,85.3166344165802
GP_MCTS,500,24,81.11979627609253
GP_MCTS,500,25,79.77586770057678
GP_MCTS,500,26,76.20344257354736
GP_MCTS,500,27,65.35809326171875
GP_MCTS,500,28,60.74545240402222
GP_MCTS,500,29,58.7911639213562
GP_MCTS,500,30,48.08885645866394
GP_MCTS,500,31,51.144747972488396
GP_MCTS,500,32,36.80060362815857
GP_MCTS,500,33,28.794276475906372
GP_MCTS,500,34,24.43381118774414
GP_MCTS,500,35,14.16454291343689
GP_MCTS,500,1,29.66573190689087
GP_MCTS,500,2,30.470452785491943
GP_MCTS,500,3,28.96696662902832
GP_MCTS,500,4,27.69070863723755
GP_MCTS,500,5,27.72974181175232
GP_MCTS,500,6,26.537379264831554
GP_MCTS,500,7,26.38530445098877
GP_MCTS,500,8,25.54587316513061
GP_MCTS,500,9,24.69710111618042
GP_MCTS,500,10,22.863748788833608
GP_MCTS,500,11,21.09676623344421
GP_MCTS,500,12,20.412134170532227
GP_MCTS,500,13,20.87697267532349
GP_MCTS,500,14,18.93733358383179
GP_MCTS,500,15,129.68722367286682
GP_MCTS,500,16,122.89201402664185
GP_MCTS,500,17,114.27028799057008
GP_MCTS,500,18,114.01232242584229
GP_MCTS,500,19,106.82948303222656
GP_MCTS,500,20,99.26440072059631
GP_MCTS,500,21,90.79272651672363
GP_MCTS,500,22,85.49783182144166
GP_MCTS,500,23,30.85308861732483
GP_MCTS,500,24,78.30803227424622
GP_MCTS,500,25,71.87597370147705
GP_MCTS,500,26,68.127028465271
GP_MCTS,500,27,64.22049689292908
GP_MCTS,500,28,57.235068082809455
GP_MCTS,500,29,49.603001356124885
GP_MCTS,500,30,42.19737339019776
GP_MCTS,500,31,39.9061963558197
GP_MCTS,500,32,35.07776594161987
GP_MCTS,500,33,32.18816089630127
GP_MCTS,500,34,23.32561492919922
GP_MCTS,500,35,15.776839017868042
GP_MCTS,500,1,30.45867371559143
GP_MCTS,500,2,28.17833018302917
GP_MCTS,500,3,27.461137294769287
GP_MCTS,500,4,27.43574523925781
GP_MCTS,500,5,29.335529088974
GP_MCTS,500,6,26.25120258331299
GP_MCTS,500,7,24.87322974205017
GP_MCTS,500,8,24.319841861724854
GP_MCTS,500,9,23.391000986099247
GP_MCTS,500,10,22.721274614334106
GP_MCTS,500,11,22.04952621459961
GP_MCTS,500,12,20.92726373672485
GP_MCTS,500,13,20.852530002593998
GP_MCTS,500,14,19.003413438797
GP_MCTS,500,15,132.42085504531858
GP_MCTS,500,16,127.90527081489564
GP_MCTS,500,17,123.05741286277771
GP_MCTS,500,18,116.49047684669495
GP_MCTS,500,19,115.20695042610168
GP_MCTS,500,20,111.84697675704956
GP_MCTS,500,21,107.48982644081116
GP_MCTS,500,22,96.44213271141052
GP_MCTS,500,23,96.88769841194151
GP_MCTS,500,24,86.26429390907288
GP_MCTS,500,25,86.31603884696959
GP_MCTS,500,26,74.34345531463623
GP_MCTS,500,27,69.72151756286621
GP_MCTS,500,28,60.246413230895996
GP_MCTS,500,29,51.64040946960449
GP_MCTS,500,30,47.82506513595581
GP_MCTS,500,31,40.12568497657776
GP_MCTS,500,32,32.240634679794304
GP_MCTS,500,33,23.483754634857178
GP_MCTS,500,34,17.903680562973022
GP_MCTS,500,35,10.07673692703247
GP_MCTS,500,1,29.128970861434933
GP_MCTS,500,2,29.84452271461487
GP_MCTS,500,3,30.16356563568115
GP_MCTS,500,4,28.053189992904663
GP_MCTS,500,5,27.125118970870968
GP_MCTS,500,6,27.082664966583252
GP_MCTS,500,7,23.945844173431396
GP_MCTS,500,8,23.627642393112183
GP_MCTS,500,9,22.912423849105835
GP_MCTS,500,10,23.05173397064209
GP_MCTS,500,11,21.145895957946774
GP_MCTS,500,12,21.319400548934933
GP_MCTS,500,13,19.73227477073669
GP_MCTS,500,14,19.551640033721927
GP_MCTS,500,15,130.63520741462708
GP_MCTS,500,16,123.90813279151917
GP_MCTS,500,17,119.81567120552064
GP_MCTS,500,18,113.17201733589172
GP_MCTS,500,19,113.45081520080566
GP_MCTS,500,20,114.78492617607115
GP_MCTS,500,21,105.8418960571289
GP_MCTS,500,22,90.25441646575928
GP_MCTS,500,23,87.8156464099884
GP_MCTS,500,24,81.96991586685179
GP_MCTS,500,25,76.29204750061034
GP_MCTS,500,26,70.17873191833496
GP_MCTS,500,27,65.98987436294557
GP_MCTS,500,28,56.15771126747131
GP_MCTS,500,29,48.3908519744873
GP_MCTS,500,30,43.05595779418945
GP_MCTS,500,31,38.96530032157897
GP_MCTS,500,32,33.29539918899536
GP_MCTS,500,33,27.04342103004456
GP_MCTS,500,34,22.20790433883667
GP_MCTS,500,35,15.628567457199097
GP_MCTS,500,1,30.07128357887268
GP_MCTS,500,2,29.448490381240845
GP_MCTS,500,3,29.993134021759033
GP_MCTS,500,4,28.774539470672607
GP_MCTS,500,5,27.61183261871338
GP_MCTS,500,6,27.94461250305176
GP_MCTS,500,7,25.73060655593872
GP_MCTS,500,8,25.314759492874146
GP_MCTS,500,9,23.73169779777527
GP_MCTS,500,10,22.915282249450684
GP_MCTS,500,11,22.73275899887085
GP_MCTS,500,12,22.22615122795105
GP_MCTS,500,13,21.90790605545044
GP_MCTS,500,14,21.477693557739254
GP_MCTS,500,15,144.8456404209137
GP_MCTS,500,16,131.0826313495636
GP_MCTS,500,17,129.44644737243652
GP_MCTS,500,18,129.9346463680267
GP_MCTS,500,19,120.47993707656859
GP_MCTS,500,20,120.27085494995116
GP_MCTS,500,21,116.3782045841217
GP_MCTS,500,22,106.81865334510805
GP_MCTS,500,23,100.31615257263184
GP_MCTS,500,24,89.70931339263916
GP_MCTS,500,25,87.13362050056458
GP_MCTS,500,26,74.76315259933472
GP_MCTS,500,27,72.04084038734436
GP_MCTS,500,28,63.805171728134155
GP_MCTS,500,29,57.53726434707642
GP_MCTS,500,30,51.00464653968811
GP_MCTS,500,31,45.084248542785645
GP_MCTS,500,32,44.03076481819153
GP_MCTS,500,33,30.585672616958608
GP_MCTS,500,34,21.189558267593387
GP_MCTS,500,35,15.379690408706665
GP_MCTS,500,1,30.319372177124023
GP_MCTS,500,2,29.87562584877014
GP_MCTS,500,3,28.543556213378906
GP_MCTS,500,4,27.54949927330017
GP_MCTS,500,5,26.96288871765137
GP_MCTS,500,6,25.916163444519054
GP_MCTS,500,7,26.021462440490733
GP_MCTS,500,8,24.805253982543945
GP_MCTS,500,9,24.375990390777588
GP_MCTS,500,10,23.33841586112976
GP_MCTS,500,11,22.81163096427917
GP_MCTS,500,12,20.99700927734375
GP_MCTS,500,13,20.854963779449466
GP_MCTS,500,14,18.948282957077023
GP_MCTS,500,15,127.28095054626465
GP_MCTS,500,16,119.98407411575316
GP_MCTS,500,17,119.92231965065002
GP_MCTS,500,18,112.59247541427612
GP_MCTS,500,19,107.87542843818665
GP_MCTS,500,20,103.21739220619202
GP_MCTS,500,21,106.71657824516295
GP_MCTS,500,22,92.77979159355164
GP_MCTS,500,23,89.30875182151794
GP_MCTS,500,24,84.4147253036499
GP_MCTS,500,25,82.80665683746338
GP_MCTS,500,26,75.3244857788086
GP_MCTS,500,27,70.30494880676271
GP_MCTS,500,28,68.23597407341003
GP_MCTS,500,29,66.94227790832521
GP_MCTS,500,30,53.52649235725403
GP_MCTS,500,31,49.2261917591095
GP_MCTS,500,32,37.442839622497566
GP_MCTS,500,33,27.613248586654663
GP_MCTS,500,34,21.754872560501102
GP_MCTS,500,35,12.959625005722046
GP_MCTS,500,1,30.837338209152218
GP_MCTS,500,2,29.747573852539066
GP_MCTS,500,3,29.348196506500244
GP_MCTS,500,4,29.98664140701294
GP_MCTS,500,5,28.15828585624695
GP_MCTS,500,6,28.00796985626221
GP_MCTS,500,7,26.73155450820923
GP_MCTS,500,8,25.846971035003662
GP_MCTS,500,9,24.54266715049744
GP_MCTS,500,10,24.28166627883911
GP_MCTS,500,11,24.31730079650879
GP_MCTS,500,12,23.86773657798767
GP_MCTS,500,13,23.95748972892761
GP_MCTS,500,14,24.124395847320557
GP_MCTS,500,15,165.86614680290222
GP_MCTS,500,16,155.42761278152466
GP_MCTS,500,17,141.38659572601318
GP_MCTS,500,18,141.53744125366208
GP_MCTS,500,19,131.80356311798096
GP_MCTS,500,20,127.17001700401306
GP_MCTS,500,21,124.05495524406432
GP_MCTS,500,22,108.94435906410216
GP_MCTS,500,23,99.62911033630371
GP_MCTS,500,24,94.07547330856323
GP_MCTS,500,25,89.75925350189209
GP_MCTS,500,26,82.39206671714783
GP_MCTS,500,27,73.86404752731323
GP_MCTS,500,28,68.45416784286499
GP_MCTS,500,29,61.45157504081726
GP_MCTS,500,30,52.48550271987915
GP_MCTS,500,31,48.05631470680237
GP_MCTS,500,32,48.00661873817444
GP_MCTS,500,33,36.14255023002625
GP_MCTS,500,34,27.22282433509827
GP_MCTS,500,35,17.391937255859375
GP_MCTS,500,1,29.77623653411865
GP_MCTS,500,2,29.825380563735962
GP_MCTS,500,3,29.50845122337341
GP_MCTS,500,4,28.057450771331787
GP_MCTS,500,5,28.562180280685425
GP_MCTS,500,6,26.395602703094482
GP_MCTS,500,7,25.79087948799133
GP_MCTS,500,8,24.13721919059753
GP_MCTS,500,9,23.252312421798703
GP_MCTS,500,10,23.782351970672607
GP_MCTS,500,11,22.76695442199707
GP_MCTS,500,12,22.609309911727905
GP_MCTS,500,13,21.55905795097351
GP_MCTS,500,14,22.056430339813232
GP_MCTS,500,15,146.7699966430664
GP_MCTS,500,16,137.86922240257263
GP_MCTS,500,17,127.37018775939941
GP_MCTS,500,18,122.92985558509828
GP_MCTS,500,19,118.79142332077026
GP_MCTS,500,20,115.05477523803712
GP_MCTS,500,21,114.03530764579772
GP_MCTS,500,22,108.51980996131896
GP_MCTS,500,23,105.65193390846252
GP_MCTS,500,24,96.46203827857971
GP_MCTS,500,25,83.75712370872499
GP_MCTS,500,26,81.42192387580872
GP_MCTS,500,27,71.76129746437074
GP_MCTS,500,28,61.26699233055115
GP_MCTS,500,29,57.87647581100464
GP_MCTS,500,30,50.7627182006836
GP_MCTS,500,31,47.01220870018005
GP_MCTS,500,32,35.450898170471184
GP_MCTS,500,33,28.129703283309933
GP_MCTS,500,34,22.684821367263797
GP_MCTS,500,35,15.324182987213135
GP_MCTS,500,1,30.192043542861942
GP_MCTS,500,2,29.08782386779785
GP_MCTS,500,3,28.506219625473022
GP_MCTS,500,4,28.095778226852413
GP_MCTS,500,5,27.19814229011536
GP_MCTS,500,6,27.927063465118408
GP_MCTS,500,7,25.73924493789673
GP_MCTS,500,8,25.478314876556396
GP_MCTS,500,9,25.525434494018555
GP_MCTS,500,10,24.40892863273621
GP_MCTS,500,11,24.37757229804993
GP_MCTS,500,12,24.16666603088379
GP_MCTS,500,13,25.086217641830444
GP_MCTS,500,14,22.83091855049133
GP_MCTS,500,15,153.15345811843872
GP_MCTS,500,16,146.71761131286618
GP_MCTS,500,17,137.67334485054016
GP_MCTS,500,18,125.19752526283264
GP_MCTS,500,19,44.786084413528435
GP_MCTS,500,20,112.73379278182985
GP_MCTS,500,21,103.58059430122377
GP_MCTS,500,22,100.2096598148346
GP_MCTS,500,23,91.47529435157776
GP_MCTS,500,24,89.65182733535767
GP_MCTS,500,25,83.48147463798524
GP_MCTS,500,26,75.18524956703186
GP_MCTS,500,27,65.50380754470825
GP_MCTS,500,28,58.39657211303711
GP_MCTS,500,29,55.828809022903435
GP_MCTS,500,30,53.61839890480042
GP_MCTS,500,31,47.80600810050965
GP_MCTS,500,32,38.568299055099494
GP_MCTS,500,33,27.30433177947998
GP_MCTS,500,34,15.960374355316162
MCTS_V,500,1,29.641969919204712
MCTS_V,500,2,30.186106443405148
MCTS_V,500,3,29.15255856513977
MCTS_V,500,4,28.902693271636963
MCTS_V,500,5,28.35745048522949
MCTS_V,500,6,27.45717263221741
MCTS_V,500,7,27.315907955169678
MCTS_V,500,8,27.8344566822052
MCTS_V,500,9,26.58960723876953
MCTS_V,500,10,25.149975299835205
MCTS_V,500,11,23.912387609481808
MCTS_V,500,12,22.23921084403992
MCTS_V,500,13,21.514623165130615
MCTS_V,500,14,20.479910373687748
MCTS_V,500,15,20.13006854057312
MCTS_V,500,16,19.562106370925907
MCTS_V,500,17,18.58449459075928
MCTS_V,500,18,18.518775463104244
MCTS_V,500,19,17.483131170272827
MCTS_V,500,20,16.32624077796936
MCTS_V,500,21,15.670515298843384
MCTS_V,500,22,15.341018438339233
MCTS_V,500,23,14.392149209976196
MCTS_V,500,24,13.736131429672241
MCTS_V,500,25,13.22718858718872
MCTS_V,500,26,11.871212244033813
MCTS_V,500,27,12.181852579116821
MCTS_V,500,28,10.30813002586365
MCTS_V,500,29,9.26516056060791
MCTS_V,500,30,8.582988977432251
MCTS_V,500,31,7.4417481422424325
MCTS_V,500,32,6.12894082069397
MCTS_V,500,33,5.344745635986328
MCTS_V,500,34,4.915782690048218
MCTS_V,500,35,3.737857341766357
MCTS_V,500,36,1.5786657333374023
MCTS_V,500,1,28.55885076522827
MCTS_V,500,2,29.94520831108093
MCTS_V,500,3,28.98292946815491
MCTS_V,500,4,28.480872869491574
MCTS_V,500,5,28.455745697021484
MCTS_V,500,6,26.91911673545837
MCTS_V,500,7,26.403711795806885
MCTS_V,500,8,25.69679284095764
MCTS_V,500,9,25.518123388290405
MCTS_V,500,10,25.02988886833191
MCTS_V,500,11,23.983367204666138
MCTS_V,500,12,24.590680837631226
MCTS_V,500,13,22.660109519958496
MCTS_V,500,14,20.539161920547485
MCTS_V,500,15,19.737618446350094
MCTS_V,500,16,19.82375168800354
MCTS_V,500,17,18.159115314483646
MCTS_V,500,18,17.095857858657837
MCTS_V,500,19,16.116064071655273
MCTS_V,500,20,15.384024858474731
MCTS_V,500,21,14.14029335975647
MCTS_V,500,22,14.445809364318848
MCTS_V,500,23,13.365044593811035
MCTS_V,500,24,12.274471282958984
MCTS_V,500,25,12.183977365493774
MCTS_V,500,26,10.830101013183594
MCTS_V,500,27,10.48520278930664
MCTS_V,500,28,10.810397148132324
MCTS_V,500,29,9.44600749015808
MCTS_V,500,30,8.480072736740112
MCTS_V,500,31,8.79659128189087
MCTS_V,500,32,6.227322340011598
MCTS_V,500,33,5.58517599105835
MCTS_V,500,34,4.764569044113159
MCTS_V,500,35,3.5653584003448486
MCTS_V,500,36,1.74355149269104
MCTS_V,500,1,29.097025394439697
MCTS_V,500,2,29.37498164176941
MCTS_V,500,3,28.45327734947205
MCTS_V,500,4,27.430201053619385
MCTS_V,500,5,27.045307159423828
MCTS_V,500,6,26.41260409355164
MCTS_V,500,7,27.286821365356445
MCTS_V,500,8,25.00939750671387
MCTS_V,500,9,24.86779618263245
MCTS_V,500,10,22.86512804031372
MCTS_V,500,11,22.17067670822144
MCTS_V,500,12,21.382619380950924
MCTS_V,500,13,20.970909595489506
MCTS_V,500,14,20.42940759658813
MCTS_V,500,15,20.479900598526
MCTS_V,500,16,19.93909740447998
MCTS_V,500,17,18.650395393371586
MCTS_V,500,18,18.09686064720153
MCTS_V,500,19,17.326874732971188
MCTS_V,500,20,16.71210741996765
MCTS_V,500,21,16.8370041847229
MCTS_V,500,22,15.756900072097778
MCTS_V,500,23,14.788915634155273
MCTS_V,500,24,15.11836051940918
MCTS_V,500,25,13.354867458343506
MCTS_V,500,26,12.659021139144896
MCTS_V,500,27,11.834093809127808
MCTS_V,500,28,10.731978654861448
MCTS_V,500,29,9.73174238204956
MCTS_V,500,30,8.655418634414673
MCTS_V,500,31,7.889243364334106
MCTS_V,500,32,7.028009653091433
MCTS_V,500,33,5.989533185958862
MCTS_V,500,34,4.809870481491089
MCTS_V,500,35,3.107594966888428
MCTS_V,500,36,2.626699447631836
MCTS_V,500,1,28.65585732460022
MCTS_V,500,2,30.02321195602417
MCTS_V,500,3,29.102887630462646
MCTS_V,500,4,29.253018617630005
MCTS_V,500,5,28.868255138397217
MCTS_V,500,6,27.69918990135193
MCTS_V,500,7,26.11352801322937
MCTS_V,500,8,25.645549774169922
MCTS_V,500,9,25.83201479911804
MCTS_V,500,10,24.658271074295047
MCTS_V,500,11,23.6138653755188
MCTS_V,500,12,22.52576541900635
MCTS_V,500,13,20.102134704589844
MCTS_V,500,14,19.538841247558594
MCTS_V,500,15,19.06089210510254
MCTS_V,500,16,18.78191471099853
MCTS_V,500,17,17.92313504219055
MCTS_V,500,18,18.701475858688354
MCTS_V,500,19,16.572768211364743
MCTS_V,500,20,15.807227373123169
MCTS_V,500,21,15.21160888671875
MCTS_V,500,22,13.887873411178589
MCTS_V,500,23,13.464243412017822
MCTS_V,500,24,13.725189208984375
MCTS_V,500,25,12.220627784729006
MCTS_V,500,26,11.629461288452148
MCTS_V,500,27,10.312217235565186
MCTS_V,500,28,10.951164245605467
MCTS_V,500,29,9.247369527816774
MCTS_V,500,30,8.263326168060303
MCTS_V,500,31,7.291025876998901
MCTS_V,500,32,6.5097057819366455
MCTS_V,500,33,4.948539972305298
MCTS_V,500,34,4.602596759796144
MCTS_V,500,35,4.00006365776062
MCTS_V,500,36,2.3307816982269287
MCTS_V,500,1,29.67229676246643
MCTS_V,500,2,29.380985975265503
MCTS_V,500,3,29.319536924362183
MCTS_V,500,4,27.999298095703125
MCTS_V,500,5,28.158286333084106
MCTS_V,500,6,27.41378116607666
MCTS_V,500,7,26.22626566886902
MCTS_V,500,8,24.87663626670837
MCTS_V,500,9,24.242298364639282
MCTS_V,500,10,24.091245412826535
MCTS_V,500,11,23.071048736572266
MCTS_V,500,12,22.028598308563232
MCTS_V,500,13,21.706238746643066
MCTS_V,500,14,21.441414356231693
MCTS_V,500,15,19.852679014205933
MCTS_V,500,16,20.204773426055905
MCTS_V,500,17,19.20085883140564
MCTS_V,500,18,17.404439449310306
MCTS_V,500,19,16.296238660812378
