AvgTurnTime,CompleteCityScore,CompleteMonasteryScore,CompleteRoadScore,Draw,FarmScore,FixtureSet,Game,IncompleteCityScore,IncompleteMonasteryScore,IncompleteRoadScore,Loss,MeepleFeatures,MeepleTurns,MeeplesPlayed,Opponent,OpponentScore,Player,PlayerScore,Result,Turns,Win
56.51721092172571,4,18,13,0,6,3,5,31,0,2,0,"['Monastery', 'R', 'R', 'R', 'Monastery', 'G', 'C', 'C', 'R', 'C', 'C', 'C']","[1, 2, 3, 4, 5, 6, 8, 14, 22, 28, 31, 36]",12,Random,27,GP_MCTS,74,1,37,1
0.0007165339257982043,4,0,0,0,6,3,5,5,5,7,1,"['C', 'Monastery', 'C', 'C', 'R', 'R', 'G', 'G']","[1, 3, 4, 5, 9, 10, 11, 12]",8,GP_MCTS,74,Random,27,2,36,0
59.17101825894536,64,0,9,0,12,3,6,5,16,6,0,"['C', 'C', 'Monastery', 'C', 'R', 'G', 'R', 'Monastery', 'R', 'C', 'C', 'G', 'C', 'G']","[1, 2, 3, 4, 5, 7, 8, 9, 12, 16, 23, 24, 26, 36]",14,Random,13,GP_MCTS,112,1,37,1
0.0006517834133572049,0,0,0,0,12,3,6,1,0,0,1,"['G', 'G', 'G', 'C', 'G', 'G', 'G']","[1, 2, 3, 4, 5, 8, 10]",7,GP_MCTS,112,Random,13,2,36,0
57.68924361950643,26,0,17,0,6,3,7,23,0,12,0,"['C', 'C', 'G', 'R', 'R', 'R', 'R', 'C', 'C', 'C', 'C', 'R', 'G']","[1, 3, 4, 5, 6, 7, 8, 9, 11, 26, 28, 33, 36]",13,Random,21,GP_MCTS,84,1,37,1
0.0007051560613844129,0,0,0,0,15,3,7,3,0,3,1,"['G', 'G', 'C', 'G', 'R', 'G', 'R']","[3, 4, 5, 6, 10, 11, 12]",7,GP_MCTS,84,Random,21,2,36,0
55.92267387622111,24,0,7,0,18,3,8,24,7,2,0,"['G', 'Monastery', 'C', 'C', 'C', 'R', 'C', 'R', 'C', 'C', 'G']","[1, 2, 3, 6, 7, 8, 9, 10, 17, 22, 31]",11,Random,12,GP_MCTS,82,1,37,1
0.0006378028127882215,0,0,2,0,3,3,8,1,4,2,1,"['G', 'R', 'C', 'G', 'Monastery', 'G', 'R', 'G']","[1, 2, 4, 5, 6, 7, 8, 9]",8,GP_MCTS,82,Random,12,2,36,0
53.864265416119544,12,18,6,0,15,3,9,26,13,7,0,"['Monastery', 'C', 'R', 'C', 'C', 'C', 'G', 'Monastery', 'G', 'R', 'Monastery', 'Monastery']","[1, 2, 3, 4, 5, 6, 7, 8, 20, 24, 26, 29]",12,Random,4,GP_MCTS,97,1,37,1
0.0006906257735358344,0,0,3,0,0,3,9,0,0,1,1,"['G', 'G', 'R', 'G', 'G', 'G', 'R', 'G']","[2, 3, 5, 6, 8, 9, 10, 11]",8,GP_MCTS,97,Random,4,2,36,0
55.34918386227376,26,0,4,0,24,3,10,21,7,12,0,"['R', 'Monastery', 'C', 'C', 'C', 'C', 'G', 'R', 'R', 'G', 'C']","[1, 2, 3, 4, 6, 7, 8, 9, 12, 13, 17]",11,Random,13,GP_MCTS,94,1,37,1
0.0006528894106547037,0,0,0,0,3,3,10,1,6,3,1,"['R', 'G', 'R', 'C', 'Monastery', 'G', 'G']","[1, 2, 3, 4, 5, 6, 7]",7,GP_MCTS,94,Random,13,2,36,0
57.56287090842789,16,0,19,0,18,3,11,25,0,7,0,"['C', 'C', 'R', 'C', 'R', 'R', 'C', 'G', 'R', 'C', 'R', 'C', 'G', 'R']","[1, 3, 4, 5, 6, 7, 8, 14, 15, 26, 27, 31, 32, 35]",14,Random,6,GP_MCTS,85,1,37,1
0.0006884468926323785,0,0,2,0,3,3,11,1,0,0,1,"['G', 'G', 'G', 'G', 'C', 'G', 'R', 'G']","[1, 2, 3, 4, 5, 6, 8, 10]",8,GP_MCTS,85,Random,6,2,36,0
56.78264378856968,16,9,12,0,24,3,12,19,6,10,0,"['R', 'C', 'R', 'R', 'C', 'C', 'Monastery', 'G', 'C', 'C', 'R', 'R', 'Monastery', 'G']","[1, 2, 4, 5, 6, 7, 9, 11, 14, 21, 22, 28, 29, 33]",14,Random,27,GP_MCTS,96,1,37,1
0.0006743007236056858,10,0,4,0,0,3,12,3,7,3,1,"['G', 'G', 'G', 'C', 'G', 'R', 'R', 'C', 'Monastery', 'R']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 24]",10,GP_MCTS,96,Random,27,2,36,0
52.18662439165889,50,0,16,0,24,3,13,16,8,12,0,"['R', 'C', 'C', 'G', 'R', 'C', 'C', 'C', 'G', 'R', 'C', 'C', 'R', 'C', 'Monastery', 'R', 'C']","[1, 2, 4, 5, 6, 8, 9, 11, 12, 22, 25, 26, 27, 28, 29, 31, 34]",17,Random,33,GP_MCTS,126,1,37,1
0.0005477534400092232,4,0,0,0,15,3,13,6,0,8,1,"['C', 'C', 'R', 'G', 'G', 'C', 'G', 'G']","[1, 2, 3, 4, 7, 8, 9, 10]",8,GP_MCTS,126,Random,33,2,36,0
52.734105934967864,46,0,19,0,0,3,14,17,28,7,0,"['R', 'C', 'C', 'R', 'C', 'Monastery', 'C', 'Monastery', 'R', 'Monastery', 'C', 'R', 'R', 'Monastery']","[1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 26, 31, 32, 34]",14,Random,18,GP_MCTS,117,1,37,1
0.0006973875893486871,0,0,2,0,9,3,14,1,6,0,1,"['R', 'G', 'G', 'Monastery', 'C', 'G', 'G', 'G']","[1, 2, 3, 4, 5, 6, 8, 10]",8,GP_MCTS,117,Random,18,2,36,0
55.536686594421795,16,9,10,0,18,3,15,33,0,4,0,"['R', 'C', 'G', 'C', 'C', 'C', 'C', 'R', 'Monastery', 'C', 'C', 'C', 'R', 'G']","[1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 32, 33]",14,Random,19,GP_MCTS,90,1,37,1
0.0007371902465820312,8,0,0,0,0,3,15,2,6,3,1,"['C', 'R', 'G', 'R', 'G', 'G', 'Monastery', 'C']","[2, 3, 4, 6, 10, 12, 13, 14]",8,GP_MCTS,90,Random,19,2,36,0
59.2362804863904,34,0,5,0,15,3,16,16,0,12,0,"['R', 'C', 'R', 'R', 'C', 'C', 'C', 'R', 'C', 'G', 'G']","[1, 2, 3, 4, 5, 7, 8, 15, 21, 22, 25]",11,Random,5,GP_MCTS,82,1,37,1
0.0006913012928432889,0,0,0,0,3,3,16,2,0,0,1,"['G', 'C', 'C', 'G', 'G', 'G', 'G']","[2, 3, 4, 5, 6, 7, 9]",7,GP_MCTS,82,Random,5,2,36,0
53.34734924419506,28,18,19,0,9,3,17,14,8,13,0,"['R', 'C', 'C', 'Monastery', 'Monastery', 'C', 'R', 'C', 'Monastery', 'R', 'G', 'R', 'C', 'R', 'G']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 21, 26, 30, 32, 33]",15,Random,20,GP_MCTS,109,1,37,1
0.0006575120819939508,4,0,0,0,12,3,17,4,0,0,1,"['G', 'G', 'G', 'G', 'G', 'G', 'C', 'C']","[2, 4, 5, 6, 9, 10, 11, 14]",8,GP_MCTS,109,Random,20,2,36,0
54.8620070444571,46,0,25,0,9,3,18,20,0,3,0,"['C', 'C', 'C', 'R', 'R', 'R', 'R', 'R', 'C', 'G', 'C', 'R', 'C', 'R', 'C', 'R', 'C', 'C', 'G']","[1, 3, 4, 6, 7, 9, 10, 11, 12, 14, 15, 16, 21, 22, 23, 28, 32, 34, 36]",19,Random,16,GP_MCTS,103,1,37,1
0.0005805691083272299,0,0,0,0,6,3,18,7,0,3,1,"['G', 'G', 'G', 'C', 'C', 'R', 'C']","[1, 2, 3, 4, 5, 6, 8]",7,GP_MCTS,103,Random,16,2,36,0
53.29945539783787,26,9,14,0,27,3,19,23,0,3,0,"['R', 'C', 'R', 'Monastery', 'C', 'G', 'C', 'R', 'R', 'C', 'C', 'G', 'C', 'C']","[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 14, 20, 23, 30]",14,Random,25,GP_MCTS,102,1,37,1
0.0005743304888407389,4,0,0,0,12,3,19,2,0,7,1,"['G', 'C', 'G', 'G', 'R', 'G', 'C', 'G']","[1, 2, 3, 4, 5, 6, 7, 32]",8,GP_MCTS,102,Random,25,2,36,0
56.025106687803536,36,9,5,0,12,3,20,19,8,9,0,"['R', 'C', 'Monastery', 'C', 'Monastery', 'C', 'R', 'R', 'G', 'G', 'G']","[1, 2, 3, 4, 5, 6, 8, 16, 23, 24, 36]",11,Random,20,GP_MCTS,98,1,37,1
0.0006827976968553332,0,0,0,0,12,3,20,1,7,0,1,"['G', 'G', 'G', 'Monastery', 'C', 'G', 'G']","[1, 2, 3, 4, 6, 7, 9]",7,GP_MCTS,98,Random,20,2,36,0
55.975182971438855,16,0,5,0,18,3,21,24,7,11,0,"['R', 'R', 'R', 'Monastery', 'C', 'G', 'C', 'C', 'R', 'C', 'G', 'C']","[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 17]",12,Random,11,GP_MCTS,81,1,37,1
0.0006607439782884386,4,0,0,0,0,3,21,5,0,2,1,"['C', 'R', 'G', 'G', 'G', 'C', 'C', 'G']","[1, 3, 4, 5, 6, 7, 8, 15]",8,GP_MCTS,81,Random,11,2,36,0
59.25400945302603,34,0,4,0,21,3,22,27,0,3,0,"['R', 'C', 'C', 'C', 'C', 'G', 'C', 'C', 'C', 'C', 'G', 'C', 'R', 'C']","[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 13, 19, 20, 31]",14,Random,18,GP_MCTS,89,1,37,1
0.0007279978858100043,0,0,0,0,9,3,22,1,0,8,1,"['R', 'G', 'G', 'C', 'R', 'G', 'G']","[1, 2, 3, 4, 5, 6, 7]",7,GP_MCTS,89,Random,18,2,36,0
53.991740851788904,8,0,6,0,21,3,23,20,8,12,0,"['C', 'R', 'C', 'R', 'C', 'C', 'G', 'R', 'R', 'Monastery']","[1, 2, 3, 4, 5, 6, 7, 9, 10, 11]",10,Random,11,GP_MCTS,75,1,37,1
0.0006234314706590441,0,0,0,0,0,3,23,11,0,0,1,"['C', 'G', 'G', 'C', 'C', 'C', 'G']","[1, 3, 5, 6, 8, 9, 10]",7,GP_MCTS,75,Random,11,2,36,0
58.88206735172787,50,0,0,0,24,3,24,13,7,9,0,"['C', 'C', 'C', 'R', 'Monastery', 'R', 'C', 'C', 'G', 'C', 'C', 'C', 'G']","[1, 2, 3, 4, 5, 6, 7, 9, 10, 13, 14, 30, 34]",13,Random,24,GP_MCTS,103,1,37,1
0.0006667508019341362,0,0,0,0,15,3,24,1,5,3,1,"['G', 'G', 'R', 'Monastery', 'R', 'C', 'G']","[3, 4, 5, 6, 7, 8, 9]",7,GP_MCTS,103,Random,24,2,36,0
59.020639071593415,28,0,17,0,12,3,25,17,7,9,0,"['R', 'C', 'G', 'R', 'C', 'C', 'C', 'C', 'R', 'R', 'R', 'R', 'Monastery', 'R', 'C', 'G']","[1, 2, 3, 4, 7, 8, 10, 11, 13, 14, 15, 16, 17, 28, 34, 35]",16,Random,17,GP_MCTS,90,1,37,1
0.0007877680990431043,0,0,0,0,6,3,25,9,0,2,1,"['C', 'G', 'C', 'G', 'G', 'G', 'R']","[2, 4, 8, 9, 10, 11, 14]",7,GP_MCTS,90,Random,17,2,36,0
55.550705858179036,24,0,8,0,18,3,26,30,8,0,0,"['C', 'C', 'C', 'G', 'G', 'R', 'C', 'C', 'R', 'Monastery', 'C', 'G']","[1, 2, 3, 4, 5, 6, 7, 8, 16, 19, 24, 27]",12,Random,11,GP_MCTS,88,1,37,1
0.0006394386291503906,0,0,0,0,0,3,26,2,0,9,1,"['R', 'R', 'R', 'G', 'R', 'C', 'C']","[1, 2, 4, 5, 6, 7, 8]",7,GP_MCTS,88,Random,11,2,36,0
58.584332988068866,40,0,12,0,18,3,27,24,7,9,0,"['C', 'Monastery', 'R', 'C', 'R', 'R', 'C', 'R', 'R', 'C', 'C', 'C', 'C', 'G', 'C', 'G', 'C']","[1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 18, 25, 26, 28, 29, 30, 32]",17,Random,18,GP_MCTS,110,1,37,1
0.0006712741321987576,0,0,0,0,12,3,27,0,0,6,1,"['R', 'G', 'G', 'G', 'G', 'G', 'R']","[2, 3, 4, 5, 6, 7, 8]",7,GP_MCTS,110,Random,18,2,36,0
57.0208772904164,8,0,15,0,15,3,28,31,0,4,0,"['C', 'C', 'C', 'R', 'C', 'R', 'R', 'R', 'G', 'G', 'R']","[1, 2, 4, 5, 7, 8, 9, 10, 11, 26, 29]",11,Random,17,GP_MCTS,73,1,37,1
0.000699301560719808,0,0,3,0,9,3,28,0,0,5,1,"['G', 'R', 'G', 'R', 'R', 'G', 'G', 'G']","[1, 2, 3, 4, 5, 8, 10, 12]",8,GP_MCTS,73,Random,17,2,36,0
55.96591774193016,50,9,10,0,6,3,29,15,8,6,0,"['Monastery', 'R', 'Monastery', 'C', 'C', 'C', 'R', 'R', 'R', 'C', 'C', 'C', 'R', 'C', 'C', 'G']","[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 20, 24, 25, 28, 33, 34]",16,Random,20,GP_MCTS,104,1,37,1
0.0006470017962985567,0,0,0,0,12,3,29,4,0,4,1,"['C', 'G', 'R', 'R', 'G', 'G', 'R']","[1, 2, 3, 5, 7, 8, 9]",7,GP_MCTS,104,Random,20,2,36,0
55.01613287023596,16,0,3,0,36,3,30,13,0,6,0,"['R', 'G', 'C', 'C', 'R', 'C', 'G', 'C', 'G', 'R', 'G']","[1, 2, 3, 4, 5, 7, 8, 9, 10, 16, 17]",11,Random,4,GP_MCTS,74,1,37,1
0.0006671547889709473,0,0,0,0,0,3,30,1,0,3,1,"['G', 'C', 'R', 'G', 'R', 'G', 'G']","[1, 2, 3, 4, 7, 8, 11]",7,GP_MCTS,74,Random,4,2,36,0
0.01088003854493837,4,0,2,0,0,4,1,16,0,2,1,"['G', 'G', 'R', 'R', 'C', 'C', 'G', 'C']","[1, 3, 4, 5, 6, 7, 8, 34]",8,MCTS_V,78,Random,24,2,37,0
16.974317332108814,24,9,0,0,3,4,1,29,8,5,0,"['Monastery', 'C', 'G', 'C', 'C', 'R', 'C', 'R', 'C', 'C', 'Monastery']","[1, 2, 3, 4, 5, 6, 7, 8, 19, 25, 26]",11,Random,24,MCTS_V,78,1,36,1
0.0006757104719007338,0,0,0,0,3,4,2,0,0,5,1,"['R', 'R', 'G', 'G', 'G', 'G', 'G']","[1, 2, 3, 5, 6, 8, 9]",7,MCTS_V,84,Random,8,2,37,0
17.16030466556549,22,9,4,0,12,4,2,30,7,0,0,"['C', 'Monastery', 'Monastery', 'C', 'C', 'R', 'C', 'C', 'C', 'G', 'C', 'G']","[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 21, 35]",12,Random,8,MCTS_V,84,1,36,1
0.0007314875319197372,0,0,3,0,6,4,3,0,7,2,1,"['R', 'G', 'G', 'Monastery', 'G', 'G', 'R', 'G']","[1, 5, 6, 8, 9, 10, 11, 17]",8,MCTS_V,79,Random,18,2,37,0
17.92056565814548,14,0,9,0,15,4,3,24,7,10,0,"['R', 'C', 'R', 'C', 'C', 'R', 'R', 'C', 'G', 'R', 'Monastery', 'C', 'G']","[1, 2, 3, 5, 6, 7, 8, 9, 11, 14, 15, 20, 22]",13,Random,18,MCTS_V,79,1,36,1
0.0007274730785472972,0,0,2,0,9,4,4,2,7,3,1,"['G', 'Monastery', 'R', 'G', 'C', 'R', 'R', 'C']","[1, 3, 5, 6, 7, 10, 11, 17]",8,MCTS_V,97,Random,23,2,37,0
17.912445889578926,52,0,3,0,21,4,4,0,0,21,0,"['R', 'G', 'C', 'C', 'C', 'G', 'R', 'C', 'R', 'C', 'G', 'C', 'G', 'R']","[1, 2, 3, 4, 6, 7, 9, 10, 11, 17, 18, 28, 31, 34]",14,Random,23,MCTS_V,97,1,36,1
0.000698559993022197,4,0,0,0,6,4,5,1,0,0,1,"['G', 'G', 'G', 'C', 'G', 'G', 'C', 'G']","[3, 4, 5, 6, 7, 9, 10, 11]",8,MCTS_V,79,Random,11,2,37,0
17.614029155837162,14,9,14,0,12,4,5,24,0,6,0,"['C', 'C', 'C', 'R', 'C', 'C', 'G', 'R', 'C', 'G', 'Monastery', 'R', 'R']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 17, 19, 34, 35]",13,Random,11,MCTS_V,79,1,36,1
0.0005695368792559651,0,0,0,0,12,4,6,0,6,1,1,"['G', 'G', 'Monastery', 'G', 'G', 'R', 'G']","[1, 2, 4, 5, 6, 7, 8]",7,MCTS_V,94,Random,19,2,37,0
16.81674565209283,28,0,10,0,24,4,6,20,0,12,0,"['R', 'R', 'R', 'C', 'R', 'R', 'G', 'C', 'C', 'R', 'C', 'G', 'R', 'G']","[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 21, 22]",14,Random,19,MCTS_V,94,1,36,1
0.0006295668112265098,0,0,0,0,6,4,7,1,5,1,1,"['G', 'R', 'C', 'G', 'G', 'Monastery', 'G']","[2, 5, 6, 8, 10, 11, 12]",7,MCTS_V,91,Random,13,2,37,0
17.63407179382112,30,9,3,0,12,4,7,23,7,7,0,"['Monastery', 'R', 'G', 'Monastery', 'C', 'C', 'C', 'R', 'C', 'C', 'G', 'C']","[1, 2, 3, 4, 6, 7, 8, 11, 12, 16, 17, 22]",12,Random,13,MCTS_V,91,1,36,1
0.0006681970647863441,0,0,2,0,0,4,8,10,7,3,1,"['G', 'Monastery', 'R', 'R', 'G', 'C', 'G', 'C']","[1, 2, 3, 5, 7, 8, 9, 11]",8,MCTS_V,70,Random,22,2,37,0
17.786179436577694,18,0,5,0,24,4,8,5,0,18,0,"['G', 'R', 'C', 'G', 'R', 'C', 'C', 'R', 'R', 'G', 'C', 'G']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 17, 24, 25]",12,Random,22,MCTS_V,70,1,36,1
0.0005860070924501162,0,0,0,0,18,4,9,4,0,2,1,"['C', 'G', 'G', 'R', 'G', 'G', 'G']","[2, 3, 5, 6, 8, 10, 11]",7,MCTS_V,99,Random,24,2,37,0
17.21246924665239,36,0,19,0,18,4,9,19,0,7,0,"['G', 'C', 'C', 'R', 'R', 'G', 'R', 'R', 'R', 'C', 'R', 'C', 'R', 'C', 'C']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 21, 25]",15,Random,24,MCTS_V,99,1,36,1
0.0006862975455619192,0,0,0,0,3,4,10,3,0,3,1,"['G', 'R', 'C', 'C', 'R', 'G', 'G']","[1, 2, 3, 4, 7, 8, 10]",7,MCTS_V,64,Random,9,2,37,0
16.81835166613261,18,0,5,0,0,4,10,17,8,16,0,"['C', 'R', 'R', 'Monastery', 'C', 'R', 'R', 'C', 'R', 'R', 'C']","[1, 2, 3, 4, 8, 9, 10, 11, 13, 16, 20]",11,Random,9,MCTS_V,64,1,36,1
0.0005897315772804054,6,0,0,0,18,4,11,1,0,2,1,"['C', 'G', 'R', 'G', 'C', 'G', 'G', 'G']","[1, 3, 4, 5, 6, 7, 8, 14]",8,MCTS_V,120,Random,27,2,37,0
17.133615103032852,58,9,13,0,15,4,11,9,7,9,0,"['Monastery', 'R', 'Monastery', 'C', 'C', 'G', 'C', 'G', 'R', 'C', 'R', 'C', 'G', 'C', 'R']","[2, 3, 4, 6, 7, 9, 10, 14, 18, 20, 26, 30, 32, 33, 34]",15,Random,27,MCTS_V,120,1,36,1
0.0005555088455612595,0,0,0,0,6,4,12,8,0,5,1,"['R', 'G', 'C', 'G', 'G', 'G', 'C']","[1, 2, 3, 4, 5, 6, 7]",7,MCTS_V,112,Random,19,2,37,0
16.65660803185569,44,9,15,0,18,4,12,13,8,5,0,"['R', 'C', 'R', 'C', 'R', 'C', 'C', 'G', 'C', 'C', 'C', 'G', 'R', 'Monastery', 'R', 'G', 'Monastery']","[1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 13, 15, 16, 18, 19, 30, 32]",17,Random,19,MCTS_V,112,1,36,1
0.0007024520152323955,0,0,0,0,6,4,13,5,0,1,1,"['G', 'C', 'R', 'G', 'G', 'G', 'G']","[2, 4, 5, 6, 7, 9, 10]",7,MCTS_V,114,Random,12,2,37,0
17.437861541906994,44,9,17,0,12,4,13,14,6,12,0,"['C', 'Monastery', 'R', 'C', 'C', 'R', 'R', 'C', 'C', 'C', 'Monastery', 'R', 'G', 'R', 'R', 'C', 'G']","[1, 2, 3, 4, 5, 6, 7, 8, 12, 23, 27, 30, 31, 32, 33, 34, 35]",17,Random,12,MCTS_V,114,1,36,1
0.0006287871180353938,4,0,0,0,0,4,14,1,0,5,1,"['C', 'R', 'G', 'G', 'C', 'R', 'G']","[2, 4, 7, 8, 9, 10, 11]",7,MCTS_V,101,Random,10,2,37,0
17.384031315644577,12,18,13,0,12,4,14,24,16,6,0,"['Monastery', 'R', 'C', 'Monastery', 'Monastery', 'R', 'C', 'G', 'C', 'R', 'Monastery', 'R', 'R', 'C']","[1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 13, 20, 26, 28]",14,Random,10,MCTS_V,101,1,36,1
0.0006041397919525972,0,0,2,0,9,4,15,2,0,5,1,"['G', 'R', 'R', 'G', 'C', 'R', 'G', 'R']","[1, 2, 3, 4, 5, 8, 9, 10]",8,MCTS_V,91,Random,18,2,37,0
17.12341101964315,40,9,14,0,6,4,15,16,0,6,0,"['C', 'R', 'C', 'R', 'C', 'Monastery', 'R', 'C', 'C', 'R', 'G', 'C', 'C']","[1, 2, 4, 5, 7, 8, 9, 13, 14, 21, 22, 31, 32]",13,Random,18,MCTS_V,91,1,36,1
0.0005942293115564295,0,0,0,0,0,4,16,4,0,8,1,"['R', 'R', 'R', 'G', 'G', 'C', 'R']","[2, 3, 4, 5, 6, 7, 8]",7,MCTS_V,104,Random,12,2,37,0
16.95280874437756,34,0,17,0,27,4,16,22,0,4,0,"['C', 'C', 'R', 'G', 'R', 'C', 'G', 'R', 'C', 'C', 'R', 'C', 'C', 'G', 'R', 'C', 'R', 'C']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 23, 25, 26, 27]",18,Random,12,MCTS_V,104,1,36,1
0.0007312297821044923,0,0,0,0,0,4,17,3,0,9,1,"['G', 'R', 'C', 'R', 'R', 'G', 'G']","[2, 3, 4, 6, 10, 11, 14]",7,MCTS_V,48,Random,12,2,37,0
17.60074742635091,6,0,0,0,12,4,17,17,0,13,0,"['G', 'R', 'R', 'C', 'C', 'R', 'G', 'R']","[1, 2, 3, 4, 5, 6, 7, 8]",8,Random,12,MCTS_V,48,1,36,1
0.0006457921620961782,8,0,0,0,12,4,18,5,0,3,1,"['C', 'G', 'G', 'G', 'R', 'C', 'C', 'G', 'R']","[1, 2, 3, 4, 6, 7, 9, 11, 21]",9,MCTS_V,124,Random,28,2,37,0
17.40384826395247,54,9,15,0,21,4,18,12,7,6,0,"['R', 'R', 'R', 'C', 'R', 'R', 'Monastery', 'G', 'C', 'C', 'G', 'C', 'Monastery', 'C', 'C', 'G', 'C', 'R', 'C', 'C']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 16, 23, 27, 28, 30, 32, 33, 34, 35]",20,Random,28,MCTS_V,124,1,36,1
0.0008619347134151973,0,0,2,0,0,4,19,1,7,5,1,"['G', 'C', 'R', 'R', 'Monastery', 'G', 'R', 'R']","[1, 2, 3, 4, 5, 6, 7, 21]",8,MCTS_V,90,Random,15,2,37,0
18.04120035303964,34,0,0,0,12,4,19,18,13,13,0,"['C', 'C', 'C', 'Monastery', 'R', 'Monastery', 'R', 'C', 'C', 'C', 'G']","[1, 2, 3, 4, 5, 6, 7, 8, 14, 19, 20]",11,Random,15,MCTS_V,90,1,36,1
0.0006611218323578705,0,0,0,0,3,4,20,8,0,3,1,"['G', 'G', 'G', 'C', 'C', 'R', 'G']","[1, 2, 3, 4, 5, 6, 7]",7,MCTS_V,101,Random,14,2,37,0
17.23568645450804,26,9,19,0,15,4,20,18,14,0,0,"['C', 'C', 'C', 'R', 'Monastery', 'G', 'R', 'R', 'C', 'R', 'Monastery', 'Monastery', 'C', 'C', 'C', 'G']","[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 21, 31, 32, 33, 34]",16,Random,14,MCTS_V,101,1,36,1
0.0005512430861189558,4,0,0,0,12,4,21,3,0,1,1,"['C', 'C', 'G', 'G', 'R', 'G', 'G']","[1, 2, 3, 4, 6, 7, 8]",7,MCTS_V,118,Random,20,2,37,0
16.491179320547314,76,9,14,0,0,4,21,3,0,16,0,"['R', 'C', 'C', 'C', 'R', 'Monastery', 'R', 'C', 'R', 'C', 'R', 'R', 'R']","[1, 2, 3, 4, 5, 6, 7, 13, 18, 25, 32, 34, 35]",13,Random,20,MCTS_V,118,1,36,1
0.0007014661221890836,0,0,0,0,0,4,22,2,0,5,1,"['G', 'G', 'C', 'G', 'R', 'G', 'R']","[2, 3, 4, 5, 6, 7, 9]",7,MCTS_V,76,Random,7,2,37,0
17.499078293641407,20,0,11,0,18,4,22,24,0,3,0,"['C', 'R', 'C', 'G', 'R', 'C', 'G', 'R', 'C', 'C', 'C', 'C', 'G']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 23, 25, 26]",13,Random,7,MCTS_V,76,1,36,1
0.000574505006944811,0,0,0,0,0,4,23,3,7,2,1,"['R', 'C', 'G', 'G', 'G', 'Monastery', 'G']","[1, 2, 3, 5, 7, 8, 9]",7,MCTS_V,103,Random,12,2,37,0
16.831774201658035,32,9,9,0,24,4,23,29,0,0,0,"['C', 'C', 'R', 'C', 'C', 'Monastery', 'G', 'C', 'R', 'C', 'C', 'C', 'G', 'C', 'C', 'C', 'C']","[1, 2, 3, 4, 5, 6, 7, 8, 13, 14, 15, 18, 20, 28, 29, 30, 31]",17,Random,12,MCTS_V,103,1,36,1
0.0006300500921300941,0,0,0,0,0,4,24,3,0,1,1,"['R', 'G', 'G', 'C', 'G', 'G', 'C']","[1, 3, 6, 8, 9, 11, 12]",7,MCTS_V,89,Random,4,2,37,0
16.757603453265293,16,9,8,0,6,4,24,33,7,10,0,"['C', 'R', 'R', 'G', 'R', 'C', 'R', 'C', 'Monastery', 'C', 'Monastery']","[1, 2, 3, 4, 5, 7, 8, 9, 13, 27, 30]",11,Random,4,MCTS_V,89,1,36,1
0.0006319767719990497,0,0,0,0,0,4,25,0,0,3,1,"['R', 'G', 'G', 'G', 'G', 'G', 'G']","[1, 2, 4, 6, 7, 8, 10]",7,MCTS_V,79,Random,3,2,37,0
17.44227557712131,4,0,16,0,18,4,25,27,0,14,0,"['R', 'R', 'R', 'R', 'C', 'C', 'C', 'C', 'R', 'R', 'G', 'R', 'C']","[2, 4, 5, 6, 7, 8, 10, 11, 12, 13, 16, 19, 24]",13,Random,3,MCTS_V,79,1,36,1
0.0006735002672350085,0,0,0,0,6,4,26,5,0,1,1,"['G', 'C', 'G', 'R', 'C', 'C', 'G']","[1, 2, 4, 5, 7, 9, 10]",7,MCTS_V,106,Random,12,2,37,0
17.55467117495007,34,0,18,0,30,4,26,8,14,2,0,"['C', 'G', 'C', 'Monastery', 'R', 'R', 'C', 'R', 'G', 'C', 'R', 'G', 'R', 'R', 'Monastery']","[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 25, 33]",15,Random,12,MCTS_V,106,1,36,1
0.0006389746794829497,0,0,0,0,12,4,27,2,0,1,1,"['R', 'C', 'C', 'G', 'G', 'G', 'G']","[2, 3, 6, 7, 8, 9, 10]",7,MCTS_V,97,Random,15,2,37,0
